heat_id,grade_id,source,C,Mn,Cr,Mo,Ni,Si,V,Cu,Al,austenitize_T,quench_medium,temper_T,tensile_strength,yield_strength,elongation,reduction_area,impact_J_avg,condition,hardness,split,data_tier,steel_family
emk_EMK1156_1498,EMK1156,EMK_spec,0.05,1.0,17.0,,,1.0,0.0,,,,,,240.0,230.0,,58.0,115.5,,19.0,pretrain,emk_spec_verified,stainless_ferritic
emk_EMK1162_1509,EMK1162,EMK_spec,0.03,2.0,17.5,2.25,11.0,1.0,0.0,,,1050.0,water,,580.0,280.0,45.0,40.0,110.6,,37.3,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK1164_1513,EMK1164,EMK_spec,0.07,2.0,17.5,2.25,11.5,1.0,0.0,1.55,,1050.0,water,,500.0,235.0,40.0,43.3,96.6,,70.0,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK1900_1524,EMK1900,EMK_spec,0.07,0.35,2.25,0.175,0.4,0.5,0.25,,0.03,870.0,air,620.0,510.0,400.0,20.0,40.0,124.6,,70.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK1901_1525,EMK1901,EMK_spec,0.105,0.45,8.75,0.95,0.4,0.35,0.215,,0.02,870.0,air,620.0,585.0,415.0,20.0,40.0,96.8,,70.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK1902_1526,EMK1902,EMK_spec,0.03,2.0,22.5,3.25,5.5,1.0,0.0,,,1020.0,water,,655.0,450.0,25.0,45.0,48.8,,44.4,pretrain,emk_spec_verified,stainless_duplex
emk_EMK1903_1527,EMK1903,EMK_spec,0.03,1.0,25.0,3.5,7.0,1.0,0.0,0.75,,1050.0,water,,750.0,550.0,25.0,45.0,35.6,,54.6,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK1905_1528,EMK1905,EMK_spec,0.03,2.0,22.0,3.0,5.5,1.0,0.0,,,1020.0,water,,620.0,450.0,25.0,45.0,50.4,,42.7,pretrain,emk_spec_verified,stainless_duplex
emk_EMK1906_1529,EMK1906,EMK_spec,0.03,2.0,18.5,4.5,15.5,1.0,0.0,,,1050.0,water,,550.0,240.0,40.0,50.0,92.1,,34.8,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK1907_1530,EMK1907,EMK_spec,0.018,2.0,17.75,0.2,14.75,4.0,0.0,0.5,,1050.0,water,,540.0,240.0,40.0,50.0,140.5,,33.2,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK1908_1531,EMK1908,EMK_spec,0.02,1.0,20.0,6.25,18.0,0.8,0.0,0.75,,1050.0,water,,650.0,300.0,35.0,50.0,54.9,,46.6,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK1913_1536,EMK1913,EMK_spec,0.15,0.45,5.0,0.545,0.5,0.5,0.0,,,870.0,air,620.0,485.0,275.0,20.0,30.0,114.0,,70.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK2200_1541,EMK2200,EMK_spec,0.2,1.0,11.25,1.0,0.55,0.5,0.3,,,1000.0,oil,650.0,700.0,500.0,,38.3,71.5,,50.5,pretrain,emk_spec_verified,stainless_martensitic
emk_EMK2201_1542,EMK2201,EMK_spec,0.2,1.3,0.35,0.13,0.55,0.55,0.14,0.06,,870.0,air,620.0,490.0,355.0,,50.6,125.2,,27.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK2201_1543,EMK2201,EMK_spec,0.2,1.3,0.35,0.13,0.55,0.55,0.14,0.06,,870.0,air,620.0,490.0,345.0,,43.7,98.5,,27.2,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK2201_1544,EMK2201,EMK_spec,0.2,1.3,0.35,0.13,0.55,0.55,0.14,0.06,,870.0,air,620.0,490.0,335.0,,50.3,84.6,,30.1,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK2201_1545,EMK2201,EMK_spec,0.2,1.3,0.35,0.13,0.55,0.55,0.14,0.06,,870.0,air,620.0,470.0,315.0,,44.1,129.4,,28.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK2201_1546,EMK2201,EMK_spec,0.2,1.3,0.35,0.13,0.55,0.55,0.14,0.06,,870.0,air,620.0,460.0,305.0,,55.3,106.4,,25.9,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK2201_1547,EMK2201,EMK_spec,0.2,1.3,0.35,0.13,0.55,0.55,0.14,0.06,,870.0,air,620.0,450.0,295.0,,40.1,137.0,,25.6,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK2205_1548,EMK2205,EMK_spec,0.4,1.5,1.9,0.2,,0.4,0.0,,,850.0,oil,580.0,960.0,850.0,10.0,45.0,74.6,,70.0,pretrain,emk_spec_verified,low_alloy_QT
emk_EMK2524_1551,EMK2524,EMK_spec,0.15,0.45,9.0,1.0,,0.625,0.0,,,870.0,air,620.0,585.0,380.0,20.0,40.0,134.8,,70.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK2525_1552,EMK2525,EMK_spec,0.1,0.45,9.0,0.45,0.4,0.5,0.2,,0.02,870.0,air,620.0,620.0,440.0,20.0,45.0,36.8,,70.0,pretrain,emk_spec_verified,low_alloy_normalized
emk_EMK2537_1554,EMK2537,EMK_spec,0.08,2.0,17.0,2.5,12.0,1.0,0.0,,,1050.0,water,,515.0,205.0,30.0,40.0,137.7,,33.3,pretrain,emk_spec_verified,stainless_austenitic
emk_EMK2538_1555,EMK2538,EMK_spec,0.08,2.0,19.0,3.5,13.0,1.0,0.0,,,1050.0,water,,515.0,205.0,30.0,50.0,98.1,,33.4,pretrain,emk_spec_verified,stainless_austenitic
NIMS_00000,NIMS_carbon_steel,NIMS,0.35,0.77,0.01,0.0,0.01,0.21,0.0,0.02,0.0,,,,736.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00001,NIMS_carbon_steel,NIMS,0.35,0.74,0.1,0.0,0.01,0.3,0.0,0.01,0.0,,,,736.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00002,NIMS_carbon_steel,NIMS,0.34,0.74,0.02,0.0,0.01,0.26,0.0,0.01,0.0,,,,690.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00003,NIMS_carbon_steel,NIMS,0.36,0.7,0.12,0.0,0.08,0.26,0.0,0.09,0.0,,,,790.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00004,NIMS_carbon_steel,NIMS,0.33,0.75,0.03,0.0,0.01,0.21,0.0,0.02,0.0,,,,720.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00005,NIMS_carbon_steel,NIMS,0.38,0.7,0.09,0.0,0.06,0.29,0.0,0.11,0.0,,,,830.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00006,NIMS_carbon_steel,NIMS,0.33,0.76,0.1,0.0,0.01,0.26,0.0,0.03,0.0,,,,778.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00007,NIMS_carbon_steel,NIMS,0.32,0.73,0.02,0.0,0.02,0.26,0.0,0.03,0.0,,,,748.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00008,NIMS_carbon_steel,NIMS,0.37,0.78,0.11,0.0,0.01,0.27,0.0,0.02,0.0,,,,763.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00009,NIMS_carbon_steel,NIMS,0.35,0.82,0.01,0.0,0.03,0.25,0.0,0.01,0.0,,,,722.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00010,NIMS_carbon_steel,NIMS,0.37,0.72,0.02,0.0,0.02,0.24,0.0,0.02,0.0,,,,776.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00011,NIMS_carbon_steel,NIMS,0.32,0.63,0.1,0.0,0.06,0.21,0.0,0.08,0.0,,,,715.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00012,NIMS_carbon_steel,NIMS,0.35,0.77,0.01,0.0,0.01,0.21,0.0,0.02,0.0,,,,678.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00013,NIMS_carbon_steel,NIMS,0.35,0.74,0.1,0.0,0.01,0.3,0.0,0.01,0.0,,,,699.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00014,NIMS_carbon_steel,NIMS,0.34,0.74,0.02,0.0,0.01,0.26,0.0,0.01,0.0,,,,654.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00015,NIMS_carbon_steel,NIMS,0.36,0.7,0.12,0.0,0.08,0.26,0.0,0.09,0.0,,,,738.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00016,NIMS_carbon_steel,NIMS,0.33,0.75,0.03,0.0,0.01,0.21,0.0,0.02,0.0,,,,682.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00017,NIMS_carbon_steel,NIMS,0.38,0.7,0.09,0.0,0.06,0.29,0.0,0.11,0.0,,,,720.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00018,NIMS_carbon_steel,NIMS,0.33,0.76,0.1,0.0,0.01,0.26,0.0,0.03,0.0,,,,721.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00019,NIMS_carbon_steel,NIMS,0.32,0.73,0.02,0.0,0.02,0.26,0.0,0.03,0.0,,,,688.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00020,NIMS_carbon_steel,NIMS,0.37,0.78,0.11,0.0,0.01,0.27,0.0,0.02,0.0,,,,705.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00021,NIMS_carbon_steel,NIMS,0.35,0.82,0.01,0.0,0.03,0.25,0.0,0.01,0.0,,,,681.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00022,NIMS_carbon_steel,NIMS,0.37,0.72,0.02,0.0,0.02,0.24,0.0,0.02,0.0,,,,721.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00023,NIMS_carbon_steel,NIMS,0.32,0.63,0.1,0.0,0.06,0.21,0.0,0.08,0.0,,,,672.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00024,NIMS_carbon_steel,NIMS,0.35,0.77,0.01,0.0,0.01,0.21,0.0,0.02,0.0,,,,635.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00025,NIMS_carbon_steel,NIMS,0.35,0.74,0.1,0.0,0.01,0.3,0.0,0.01,0.0,,,,652.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00026,NIMS_carbon_steel,NIMS,0.34,0.74,0.02,0.0,0.01,0.26,0.0,0.01,0.0,,,,613.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00027,NIMS_carbon_steel,NIMS,0.36,0.7,0.12,0.0,0.08,0.26,0.0,0.09,0.0,,,,667.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00028,NIMS_carbon_steel,NIMS,0.33,0.75,0.03,0.0,0.01,0.21,0.0,0.02,0.0,,,,651.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00029,NIMS_carbon_steel,NIMS,0.38,0.7,0.09,0.0,0.06,0.29,0.0,0.11,0.0,,,,701.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00030,NIMS_carbon_steel,NIMS,0.33,0.76,0.1,0.0,0.01,0.26,0.0,0.03,0.0,,,,667.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00031,NIMS_carbon_steel,NIMS,0.32,0.73,0.02,0.0,0.02,0.26,0.0,0.03,0.0,,,,638.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00032,NIMS_carbon_steel,NIMS,0.37,0.78,0.11,0.0,0.01,0.27,0.0,0.02,0.0,,,,659.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00033,NIMS_carbon_steel,NIMS,0.35,0.82,0.01,0.0,0.03,0.25,0.0,0.01,0.0,,,,631.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00034,NIMS_carbon_steel,NIMS,0.37,0.72,0.02,0.0,0.02,0.24,0.0,0.02,0.0,,,,665.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00035,NIMS_carbon_steel,NIMS,0.32,0.63,0.1,0.0,0.06,0.21,0.0,0.08,0.0,,,,616.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00036,NIMS_carbon_steel,NIMS,0.45,0.79,0.13,0.0,0.02,0.25,0.0,0.02,0.0,,,,923.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00037,NIMS_carbon_steel,NIMS,0.45,0.76,0.11,0.0,0.01,0.26,0.0,0.02,0.0,,,,801.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00038,NIMS_carbon_steel,NIMS,0.45,0.71,0.06,0.0,0.12,0.24,0.0,0.13,0.0,,,,874.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00039,NIMS_carbon_steel,NIMS,0.44,0.82,0.02,0.0,0.03,0.24,0.0,0.02,0.0,,,,809.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00040,NIMS_carbon_steel,NIMS,0.42,0.78,0.02,0.0,0.01,0.22,0.0,0.03,0.0,,,,766.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00041,NIMS_carbon_steel,NIMS,0.48,0.75,0.1,0.0,0.02,0.25,0.0,0.01,0.0,,,,929.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00042,NIMS_carbon_steel,NIMS,0.47,0.72,0.04,0.0,0.13,0.25,0.0,0.04,0.0,,,,882.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00043,NIMS_carbon_steel,NIMS,0.43,0.83,0.12,0.0,0.01,0.22,0.0,0.01,0.0,,,,843.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00044,NIMS_carbon_steel,NIMS,0.49,0.8,0.09,0.0,0.02,0.26,0.0,0.01,0.0,,,,910.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00045,NIMS_carbon_steel,NIMS,0.45,0.79,0.04,0.0,0.12,0.25,0.0,0.15,0.0,,,,925.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00046,NIMS_carbon_steel,NIMS,0.42,0.7,0.1,0.0,0.01,0.26,0.0,0.01,0.0,,,,819.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00047,NIMS_carbon_steel,NIMS,0.45,0.79,0.13,0.0,0.02,0.25,0.0,0.02,0.0,,,,828.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00048,NIMS_carbon_steel,NIMS,0.45,0.76,0.11,0.0,0.01,0.26,0.0,0.02,0.0,,,,748.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00049,NIMS_carbon_steel,NIMS,0.45,0.71,0.06,0.0,0.12,0.24,0.0,0.13,0.0,,,,812.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00050,NIMS_carbon_steel,NIMS,0.44,0.82,0.02,0.0,0.03,0.24,0.0,0.02,0.0,,,,760.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00051,NIMS_carbon_steel,NIMS,0.42,0.78,0.02,0.0,0.01,0.22,0.0,0.03,0.0,,,,717.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00052,NIMS_carbon_steel,NIMS,0.48,0.75,0.1,0.0,0.02,0.25,0.0,0.01,0.0,,,,833.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00053,NIMS_carbon_steel,NIMS,0.47,0.72,0.04,0.0,0.13,0.25,0.0,0.04,0.0,,,,806.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00054,NIMS_carbon_steel,NIMS,0.43,0.83,0.12,0.0,0.01,0.22,0.0,0.01,0.0,,,,774.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00055,NIMS_carbon_steel,NIMS,0.49,0.8,0.09,0.0,0.02,0.26,0.0,0.01,0.0,,,,833.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00056,NIMS_carbon_steel,NIMS,0.45,0.79,0.04,0.0,0.12,0.25,0.0,0.15,0.0,,,,811.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00057,NIMS_carbon_steel,NIMS,0.42,0.7,0.1,0.0,0.01,0.26,0.0,0.01,0.0,,,,765.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00058,NIMS_carbon_steel,NIMS,0.45,0.79,0.13,0.0,0.02,0.25,0.0,0.02,0.0,,,,735.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00059,NIMS_carbon_steel,NIMS,0.45,0.76,0.11,0.0,0.01,0.26,0.0,0.02,0.0,,,,696.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00060,NIMS_carbon_steel,NIMS,0.45,0.71,0.06,0.0,0.12,0.24,0.0,0.13,0.0,,,,736.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00061,NIMS_carbon_steel,NIMS,0.44,0.82,0.02,0.0,0.03,0.24,0.0,0.02,0.0,,,,696.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00062,NIMS_carbon_steel,NIMS,0.42,0.78,0.02,0.0,0.01,0.22,0.0,0.03,0.0,,,,669.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00063,NIMS_carbon_steel,NIMS,0.48,0.75,0.1,0.0,0.02,0.25,0.0,0.01,0.0,,,,738.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00064,NIMS_carbon_steel,NIMS,0.47,0.72,0.04,0.0,0.13,0.25,0.0,0.04,0.0,,,,741.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00065,NIMS_carbon_steel,NIMS,0.43,0.83,0.12,0.0,0.01,0.22,0.0,0.01,0.0,,,,706.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00066,NIMS_carbon_steel,NIMS,0.49,0.8,0.09,0.0,0.02,0.26,0.0,0.01,0.0,,,,744.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00067,NIMS_carbon_steel,NIMS,0.45,0.79,0.04,0.0,0.12,0.25,0.0,0.15,0.0,,,,723.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00068,NIMS_carbon_steel,NIMS,0.42,0.7,0.1,0.0,0.01,0.26,0.0,0.01,0.0,,,,706.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00069,NIMS_carbon_steel,NIMS,0.55,0.76,0.09,0.0,0.01,0.23,0.0,0.01,0.0,,,,962.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00070,NIMS_carbon_steel,NIMS,0.54,0.76,0.12,0.0,0.02,0.26,0.0,0.01,0.0,,,,956.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00071,NIMS_carbon_steel,NIMS,0.52,0.83,0.04,0.0,0.04,0.29,0.0,0.02,0.0,,,,906.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00072,NIMS_carbon_steel,NIMS,0.56,0.37,0.13,0.0,0.04,0.26,0.0,0.11,0.0,,,,967.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00073,NIMS_carbon_steel,NIMS,0.54,0.75,0.01,0.0,0.01,0.2,0.0,0.01,0.0,,,,896.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00074,NIMS_carbon_steel,NIMS,0.57,0.74,0.12,0.0,0.01,0.23,0.0,0.02,0.0,,,,957.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00075,NIMS_carbon_steel,NIMS,0.53,0.83,0.12,0.0,0.02,0.3,0.0,0.01,0.0,,,,957.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00076,NIMS_carbon_steel,NIMS,0.57,0.82,0.1,0.0,0.02,0.3,0.0,0.01,0.0,,,,985.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00077,NIMS_carbon_steel,NIMS,0.56,0.68,0.1,0.0,0.03,0.25,0.0,0.03,0.0,,,,918.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00078,NIMS_carbon_steel,NIMS,0.52,0.8,0.1,0.0,0.02,0.21,0.0,0.02,0.0,,,,929.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00079,NIMS_carbon_steel,NIMS,0.54,0.7,0.1,0.0,0.06,0.27,0.0,0.22,0.0,,,,1006.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00080,NIMS_carbon_steel,NIMS,0.55,0.76,0.09,0.0,0.01,0.23,0.0,0.01,0.0,,,,854.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00081,NIMS_carbon_steel,NIMS,0.54,0.76,0.12,0.0,0.02,0.26,0.0,0.01,0.0,,,,848.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00082,NIMS_carbon_steel,NIMS,0.52,0.83,0.04,0.0,0.04,0.29,0.0,0.02,0.0,,,,823.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00083,NIMS_carbon_steel,NIMS,0.56,0.37,0.13,0.0,0.04,0.26,0.0,0.11,0.0,,,,860.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00084,NIMS_carbon_steel,NIMS,0.54,0.75,0.01,0.0,0.01,0.2,0.0,0.01,0.0,,,,830.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00085,NIMS_carbon_steel,NIMS,0.57,0.74,0.12,0.0,0.01,0.23,0.0,0.02,0.0,,,,844.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00086,NIMS_carbon_steel,NIMS,0.53,0.83,0.12,0.0,0.02,0.3,0.0,0.01,0.0,,,,850.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00087,NIMS_carbon_steel,NIMS,0.57,0.82,0.1,0.0,0.02,0.3,0.0,0.01,0.0,,,,870.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00088,NIMS_carbon_steel,NIMS,0.56,0.68,0.1,0.0,0.03,0.25,0.0,0.03,0.0,,,,840.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00089,NIMS_carbon_steel,NIMS,0.52,0.8,0.1,0.0,0.02,0.21,0.0,0.02,0.0,,,,837.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00090,NIMS_carbon_steel,NIMS,0.54,0.7,0.1,0.0,0.06,0.27,0.0,0.22,0.0,,,,893.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00091,NIMS_carbon_steel,NIMS,0.55,0.76,0.09,0.0,0.01,0.23,0.0,0.01,0.0,,,,757.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00092,NIMS_carbon_steel,NIMS,0.54,0.76,0.12,0.0,0.02,0.26,0.0,0.01,0.0,,,,766.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00093,NIMS_carbon_steel,NIMS,0.52,0.83,0.04,0.0,0.04,0.29,0.0,0.02,0.0,,,,746.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00094,NIMS_carbon_steel,NIMS,0.56,0.37,0.13,0.0,0.04,0.26,0.0,0.11,0.0,,,,777.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00095,NIMS_carbon_steel,NIMS,0.54,0.75,0.01,0.0,0.01,0.2,0.0,0.01,0.0,,,,749.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00096,NIMS_carbon_steel,NIMS,0.57,0.74,0.12,0.0,0.01,0.23,0.0,0.02,0.0,,,,757.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00097,NIMS_carbon_steel,NIMS,0.53,0.83,0.12,0.0,0.02,0.3,0.0,0.01,0.0,,,,759.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00098,NIMS_carbon_steel,NIMS,0.57,0.82,0.1,0.0,0.02,0.3,0.0,0.01,0.0,,,,777.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00099,NIMS_carbon_steel,NIMS,0.56,0.68,0.1,0.0,0.03,0.25,0.0,0.03,0.0,,,,762.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00100,NIMS_carbon_steel,NIMS,0.52,0.8,0.1,0.0,0.02,0.21,0.0,0.02,0.0,,,,742.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00101,NIMS_carbon_steel,NIMS,0.54,0.7,0.1,0.0,0.06,0.27,0.0,0.22,0.0,,,,778.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00102,NIMS_low_alloy_other,NIMS,0.43,0.74,1.12,0.0,0.03,0.24,0.0,0.02,0.0,,,,1052.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00103,NIMS_low_alloy_other,NIMS,0.42,0.71,0.96,0.0,0.02,0.27,0.0,0.04,0.0,,,,1006.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00104,NIMS_low_alloy_other,NIMS,0.4,0.78,1.1,0.0,0.07,0.31,0.0,0.13,0.0,,,,1084.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00105,NIMS_low_alloy_other,NIMS,0.42,0.72,1.06,0.0,0.03,0.22,0.0,0.01,0.0,,,,1015.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00106,NIMS_low_alloy_other,NIMS,0.39,0.73,0.98,0.0,0.06,0.25,0.0,0.11,0.0,,,,1073.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00107,NIMS_low_alloy_other,NIMS,0.42,0.81,1.09,0.0,0.03,0.32,0.0,0.04,0.0,,,,1092.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00108,NIMS_low_alloy_other,NIMS,0.42,0.78,0.94,0.0,0.04,0.26,0.0,0.05,0.0,,,,1077.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00109,NIMS_low_alloy_other,NIMS,0.4,0.79,1.09,0.0,0.05,0.32,0.0,0.04,0.0,,,,1036.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00110,NIMS_low_alloy_other,NIMS,0.43,0.74,1.12,0.0,0.03,0.24,0.0,0.02,0.0,,,,969.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00111,NIMS_low_alloy_other,NIMS,0.42,0.71,0.96,0.0,0.02,0.27,0.0,0.04,0.0,,,,902.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00112,NIMS_low_alloy_other,NIMS,0.4,0.78,1.1,0.0,0.07,0.31,0.0,0.13,0.0,,,,979.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00113,NIMS_low_alloy_other,NIMS,0.42,0.72,1.06,0.0,0.03,0.22,0.0,0.01,0.0,,,,935.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00114,NIMS_low_alloy_other,NIMS,0.39,0.73,0.98,0.0,0.06,0.25,0.0,0.11,0.0,,,,962.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00115,NIMS_low_alloy_other,NIMS,0.42,0.81,1.09,0.0,0.03,0.32,0.0,0.04,0.0,,,,985.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00116,NIMS_low_alloy_other,NIMS,0.42,0.78,0.94,0.0,0.04,0.26,0.0,0.05,0.0,,,,956.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00117,NIMS_low_alloy_other,NIMS,0.4,0.79,1.09,0.0,0.05,0.32,0.0,0.04,0.0,,,,949.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00118,NIMS_low_alloy_other,NIMS,0.43,0.74,1.12,0.0,0.03,0.24,0.0,0.02,0.0,,,,888.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00119,NIMS_low_alloy_other,NIMS,0.42,0.71,0.96,0.0,0.02,0.27,0.0,0.04,0.0,,,,862.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00120,NIMS_low_alloy_other,NIMS,0.4,0.78,1.1,0.0,0.07,0.31,0.0,0.13,0.0,,,,869.0,,,,,,,pretrain,nims_measured,low_alloy_other
